Archief,toegang,inv.,seller,year,month,day,product,specific_product,units,quantity,Achternaam,Voornaam,currency,flemish_pounds,groten
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1740,11,21,Coffij,Javaans,ponden,7096,Blondel,Jan,Vlaamse pond,610,9
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1740,11,21,Coffij,Javaans,ponden,4900,Kops,Pieter,Vlaamse pond,419,16
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1740,11,21,Coffij,Javaans,ponden,2356,Cliever,Cornelis de,Vlaamse pond,204,5
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1740,11,21,Coffij,Javaans,ponden,59192,Boursse en Swarte,,Vlaamse pond,5047,15
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1740,11,21,Coffij,Javaans,ponden,2400,Breekpot,Jacobus,Vlaamse pond,208,2
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1740,11,21,Coffij,Javaans,ponden,7034,Burt,Cornelis,Vlaamse pond,605,1
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1740,11,21,Coffij,Javaans,ponden,36412,Huijen,Joost van,Vlaamse pond,3106,14
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1740,11,21,Coffij,Javaans,ponden,4874,Monje,Louissens,Vlaamse pond,415,
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1740,11,21,Coffij,Javaans,ponden,21272,Herklots,Gregorius,Vlaamse pond,1834,15
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1740,11,21,Coffij,Javaans,ponden,11298,Paest,Andries Van der,Vlaamse pond,969,18
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1740,11,21,Coffij,Javaans,ponden,4812,Face,Jeremias van,Vlaamse pond,407,4
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1740,11,21,Coffij,Javaans,ponden,26854,Six,Wed.,Vlaamse pond,2293,1
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1740,11,21,Coffij,Javaans,ponden,4854,Breda,Jan van,Vlaamse pond,418,6
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1740,11,21,Coffij,Javaans,ponden,2384,Waardenburg,Nicolaas van,Vlaamse pond,206,14
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1740,11,21,Coffij,Javaans,ponden,4844,Beukelaar Mattheuszn.,Jan,Vlaamse pond,414,17
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1740,11,21,Coffij,Javaans,ponden,2442,Venheeg Vermeulen,Casper ,Vlaamse pond,209,4
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1740,11,21,Coffij,Javaans,ponden,2470,Pon,Jan du,Vlaamse pond,211,12
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1740,11,21,Coffij,Javaans,ponden,7444,Berenbroek en Zoon,Arnoldus,Vlaamse pond,632,13
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1740,11,21,Coffij,Javaans,ponden,4902,Bomme,Leendert,Vlaamse pond,414,18
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1740,11,21,Coffij,Javaans,ponden,2524,Moor,Jan de,Vlaamse pond,213,13
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1741,11,20,Coffij,Javaans,ponden,91446,Boursse en Swarte,,Vlaamse pond,5764,16
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1741,11,20,Coffij,Javaans,ponden,139612,Ribaut,Casparus,Vlaamse pond,8555,8
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1741,11,20,Coffij,Javaans,ponden,168574,Beukelaar,Jan,Vlaamse pond,10620,4
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1741,11,20,Coffij,Javaans,ponden,166704,Tetrode,Willem,Vlaamse pond,10514,11
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1741,11,20,Coffij,Javaans,ponden,24176,Wombergen,Anthonij van,Vlaamse pond,1524,3
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1741,11,20,Coffij,Javaans,ponden,9674,Herklots,Gregorius,Vlaamse pond,609,4
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1741,11,20,Coffij,Javaans,ponden,11614,Vink,Paulus,Vlaamse pond,743,6
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1741,11,20,Coffij,Javaans,ponden,2338,Hardij,Jan Philip,Vlaamse pond,149,12
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1741,11,20,Coffij,Javaans,ponden,11894,Chuij,Claude de,Vlaamse pond,761,4
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1741,11,20,Coffij,Javaans,ponden,4692,Bergen,Daniel van den,Vlaamse pond,300,5
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1741,11,20,Coffij,Javaans,ponden,17066,Bomme en Engelsz.,,Vlaamse pond,1066,12
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1741,11,20,Coffij,Javaans,ponden,2366,Cliever,Cornelis de,Vlaamse pond,148,19
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1741,11,20,Coffij,Javaans,ponden,7084,Kops,Pieter,Vlaamse pond,441,4
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1741,11,20,Coffij,Javaans,ponden,2364,Heijman en Marcus Boas,,Vlaamse pond,151,6
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1741,11,20,Coffij,Javaans,ponden,2322,Deijnoot,Geleijn,Vlaamse pond,148,12
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1741,11,20,Coffij,Javaans,ponden,23946,Six,Wed.,Vlaamse pond,1510,1
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1741,11,20,Coffij,Javaans,ponden,4716,Boer,Thobias den,Vlaamse pond,301,16
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1741,11,20,Coffij,Javaans,ponden,4750,Macquet,Jan,Vlaamse pond,304,
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1741,11,20,Coffij,Javaans,ponden,19804,Huijen,Joost van,Vlaamse pond,1251,16
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1741,11,20,Coffij,Javaans,ponden,2328,Beukelaar Mattheuszn.,Jan,Vlaamse pond,149,
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1741,11,20,Coffij,Javaans,ponden,11786,Boogaart,Lodewijk van den,Vlaamse pond,742,5
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1741,11,20,Coffij,Javaans,ponden,4976,Waardenburg,Nicolaas van,Vlaamse pond,313,6
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1741,11,20,Coffij,Javaans,ponden,2578,Kok,Jacobus de,Vlaamse pond,162,6
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1741,11,20,Coffij,Javaans,ponden,5062,Berenbroek en Zoon,Arnoldus,Vlaamse pond,316,3
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1741,11,20,Coffij,Javaans,ponden,2508,Fak,Pieter en Jacob,Vlaamse pond,157,18
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1741,11,20,Coffij,Javaans,ponden,2546,Breda,Jan van,Vlaamse pond,160,6
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1741,11,20,Coffij,Javaans,ponden,2534,Burt,Cornelis,Vlaamse pond,159,11
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1741,11,20,Coffij,Javaans,ponden,2476,Tack Abrahamszn.,Samuel,Vlaamse pond,153,7
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1741,11,20,Coffij,Javaans,ponden,2564,Bertrand,Paulus,Vlaamse pond,161,9
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1741,11,20,Coffij,Javaans,ponden,4788,Six,Wed.,Vlaamse pond,306,6
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1741,11,20,Coffij,Javaans,ponden,2442,Bakker,Jan,Vlaamse pond,158,16
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1741,11,20,Coffij,Javaans,ponden,2426,Waardenburg,Nicolaas van,Vlaamse pond,152,15
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1741,11,20,Coffij,Javaans,ponden,2474,Face,Jeremias van,Vlaamse pond,155,15
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1742,11,26,Coffij,Javaans,ponden,189020,Ribaut,Casparus,Vlaamse pond,13267,5
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1742,11,26,Coffij,Javaans,ponden,95712,Boursse en Swarte,,Vlaamse pond,6727,10
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1742,11,26,Coffij,Javaans,ponden,157708,Beukelaar,Jan,Vlaamse pond,11018,5
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1742,11,26,Coffij,Javaans,ponden,4778,Bergen Willemszn.,Daniel van den,Vlaamse pond,332,18
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1742,11,26,Coffij,Javaans,ponden,2382,Cliever,Cornelis de,Vlaamse pond,164,14
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1742,11,26,Coffij,Javaans,ponden,7212,Bertrand,Paulus,Vlaamse pond,506,6
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1742,11,26,Coffij,Javaans,ponden,132532,Tetrode,Willem,Vlaamse pond,9292,5
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1742,11,26,Coffij,Javaans,ponden,9540,Berenbroek en Zoon,Arnoldus,Vlaamse pond,674,12
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1742,11,26,Coffij,Javaans,ponden,11936,Bomme en Engelsz.,,Vlaamse pond,841,15
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1742,11,26,Coffij,Javaans,ponden,7222,Herklots,Gregorius,Vlaamse pond,511,18
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1742,11,26,Coffij,Javaans,ponden,7128,Vollenhooft,Willem,Vlaamse pond,483,2
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1742,11,26,Coffij,Javaans,ponden,7182,Boudaan,Abraham,Vlaamse pond,511,11
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1742,11,26,Coffij,Javaans,ponden,29096,Voutjes,Joan,Vlaamse pond,2062,4
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1742,11,26,Coffij,Javaans,ponden,4752,Dirrix Willemszn.,Jan,Vlaamse pond,338,9
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1742,11,26,Coffij,Javaans,ponden,4820,Dijserinck,Cornelis,Vlaamse pond,345,15
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1742,11,26,Coffij,Javaans,ponden,2440,Munck en Timmerman,de,Vlaamse pond,173,15
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1742,11,26,Coffij,Javaans,ponden,4876,Kok,Jacobus de,Vlaamse pond,347,6
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1742,11,26,Coffij,Javaans,ponden,2444,Becius,Assuerus ,Vlaamse pond,171,11
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1742,11,26,Coffij,Javaans,ponden,14312,Poest,Andries Van der,Vlaamse pond,1009,12
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1742,11,26,Coffij,Javaans,ponden,2422,Hardij,Jan Philip,Vlaamse pond,172,11
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1742,11,26,Coffij,Javaans,ponden,2404,Deijnoot,Geleijn,Vlaamse pond,171,4
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1742,11,26,Coffij,Javaans,ponden,7194,Boer,Thobias den,Vlaamse pond,497,16
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1742,11,26,Coffij,Javaans,ponden,2402,Marcus,Salomon,Vlaamse pond,171,2
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1742,11,26,Coffij,Javaans,ponden,4848,Huijen,Joost van,Vlaamse pond,345,6
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1742,11,26,Coffij,Javaans,ponden,4836,Becker,Jan,Vlaamse pond,344,8
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1742,11,26,Coffij,Javaans,ponden,2436,Fak,Jacobus,Vlaamse pond,173,10
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1742,11,26,Coffij,Javaans,ponden,4776,Kops,Pieter,Vlaamse pond,325,12
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1742,11,26,Coffij,Javaans,ponden,2384,Wijk,Gerrit van,Vlaamse pond,167,6
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1742,11,26,Coffij,Javaans,ponden,2444,Heulen,Benjamin van,Vlaamse pond,174,1
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1742,11,26,Coffij,Javaans,ponden,2380,Waardenburg,Nicolaas van,Vlaamse pond,167,1
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1742,11,26,Coffij,Javaans,ponden,4696,Beukelaar Mattheuszn.,Jan,Vlaamse pond,332,2
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1742,11,26,Coffij,Javaans,ponden,4782,Breda,Jan van,Vlaamse pond,338,4
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1742,11,26,Coffij,Javaans,ponden,2440,Gilst,leendert van,Vlaamse pond,173,15
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1742,11,26,Coffij,Javaans,ponden,4642,Six,Wed.,Vlaamse pond,304,6
NL-HaNA,1.04.02,13377,VOC kamer Amsterdam,1742,11,26,Coffij,Javaans,ponden,2442,Dijserinck,Cornelis,Vlaamse pond,173,18
NL-HaNA,1.04.02,13377,VOC kamer Amsterdam,1742,11,26,Coffij,Javaans,ponden,14790,Tetrode,Willem,Vlaamse pond,1038,3
NL-HaNA,1.04.02,13377,VOC kamer Amsterdam,1742,11,26,Coffij,Javaans,ponden,41240,Ribaut,Casparus,Vlaamse pond,2894,16
NL-HaNA,1.04.02,13377,VOC kamer Amsterdam,1742,11,26,Coffij,Javaans,ponden,17024,Beukelaar,Jan,Vlaamse pond,1195,14
NL-HaNA,1.04.02,13377,VOC kamer Amsterdam,1742,11,26,Coffij,Javaans,ponden,2438,Gilst,leendert van,Vlaamse pond,171,2
NL-HaNA,1.04.02,13377,VOC kamer Amsterdam,1742,11,26,Coffij,Javaans,ponden,4888,Six,Wed.,Vlaamse pond,343,2
NL-HaNA,1.04.02,13377,VOC kamer Amsterdam,1742,11,26,Coffij,Javaans,ponden,2440,Munck en Timmerman,de,Vlaamse pond,171,5
NL-HaNA,1.04.02,13377,VOC kamer Amsterdam,1742,11,26,Coffij,Javaans,ponden,2432,Moijse,Jan der,Vlaamse pond,170,14
NL-HaNA,1.04.02,13377,VOC kamer Amsterdam,1742,11,26,Coffij,Javaans,ponden,2416,Becker,Jan,Vlaamse pond,169,11
NL-HaNA,1.04.02,13377,VOC kamer Amsterdam,1742,11,26,Coffij,Javaans,ponden,2422,Burt,Cornelis,Vlaamse pond,170,
NL-HaNA,1.04.02,13377,VOC kamer Amsterdam,1742,11,26,Coffij,Javaans,ponden,2446,Boursse en Swarte,,Vlaamse pond,171,14
NL-HaNA,1.04.02,13377,VOC kamer Amsterdam,1742,11,26,Coffij,Javaans,ponden,948,Kok,Jacobus de,Vlaamse pond,68,10
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1743,11,21,Coffij,,ponden,7090,Berenbroek en Zoon,Arnoldus,Vlaamse pond,500,3
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1743,11,21,Coffij,,ponden,56318,Boursse en Swarte,,Vlaamse pond,3989,15
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1743,11,21,Coffij,,ponden,2336,Dijserinck,Cornelis,Vlaamse pond,166,7
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1743,11,21,Coffij,,ponden,94218,Beukelaar,Jan,Vlaamse pond,6667,16
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1743,11,21,Coffij,,ponden,2372,Beukelaar Mattheuszn.,Jan,Vlaamse pond,168,19
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1743,11,21,Coffij,,ponden,4718,Burt,Cornelis,Vlaamse pond,336,1
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1743,11,21,Coffij,,ponden,2344,Kok,Jacobus de,Vlaamse pond,166,19
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1743,11,21,Coffij,,ponden,7046,Bomme en Engelsz.,,Vlaamse pond,499,8
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1743,11,21,Coffij,,ponden,4662,Waardenburg,Nicolaas van,Vlaamse pond,319,19
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1743,11,21,Coffij,,ponden,7060,Heulen,Benjamin van,Vlaamse pond,502,17
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1743,11,21,Coffij,,ponden,2322,Bergen,Daniel van den,Vlaamse pond,165,7
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1743,11,21,Coffij,,ponden,9430,Poest,Andries Van der,Vlaamse pond,669,4
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1743,11,21,Coffij,,ponden,2312,Becker,Jan,Vlaamse pond,164,13
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1743,11,21,Coffij,,ponden,18948,Parker en Tetrode,Isaak en Willem,Vlaamse pond,1347,3
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1743,11,21,Coffij,,ponden,4672,Tack Abrahamszn.,Samuel,Vlaamse pond,332,15
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1743,11,21,Coffij,,ponden,7064,Kops,Pieter,Vlaamse pond,491,
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1743,11,21,Coffij,,ponden,7106,Herklots,Gregorius,Vlaamse pond,503,13
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1743,11,21,Coffij,,ponden,2372,Deijnoot,Geleijn,Vlaamse pond,168,18
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1743,11,21,Coffij,,ponden,18780,Huijen,Joost van,Vlaamse pond,1327,18
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1743,11,21,Coffij,,ponden,2330,Boer,Thobias den,Vlaamse pond,165,19
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1743,11,21,Coffij,,ponden,2298,Boudaan,Abraham,Vlaamse pond,151,16
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1743,11,21,Coffij,,ponden,82387,Ribaut,Casparus,Vlaamse pond,5734,18
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1743,11,21,Coffij,,ponden,9444,Bomme,Leendert,Vlaamse pond,670,5
NL-HaNA,1.04.02,13377,VOC kamer Amsterdam,1744,3,30,Coffij,,ponden,141276,Ribaut,Casparus,Vlaamse pond,9678,8
NL-HaNA,1.04.02,13377,VOC kamer Amsterdam,1744,3,30,Coffij,,ponden,7332,Boudaan,Abraham,Vlaamse pond,484,7
NL-HaNA,1.04.02,13377,VOC kamer Amsterdam,1744,3,30,Coffij,,ponden,14600,Parker en Tetrode,Isaak en Willem,Vlaamse pond,1002,4
NL-HaNA,1.04.02,13377,VOC kamer Amsterdam,1744,3,30,Coffij,,ponden,21710,Boursse en Swarte,,Vlaamse pond,1486,10
NL-HaNA,1.04.02,13377,VOC kamer Amsterdam,1744,3,30,Coffij,,ponden,29663,Beukelaar,Jan,Vlaamse pond,1968,12
NL-HaNA,1.04.02,13377,VOC kamer Amsterdam,1744,3,30,Coffij,,ponden,2436,Ippel,Gijsbert van,Vlaamse pond,168,9
NL-HaNA,1.04.02,13377,VOC kamer Amsterdam,1744,3,30,Coffij,,ponden,2512,Beukelaar Mattheuszn.,Jan,Vlaamse pond,173,14
NL-HaNA,1.04.02,13377,VOC kamer Amsterdam,1744,3,30,Coffij,,ponden,2430,Munck en Timmerman,de,Vlaamse pond,168,1
NL-HaNA,1.04.02,13377,VOC kamer Amsterdam,1744,3,30,Coffij,,ponden,4894,Kok,Jacobus de,Vlaamse pond,330,15
NL-HaNA,1.04.02,13377,VOC kamer Amsterdam,1744,3,30,Coffij,,ponden,2434,Breda,Jan van,Vlaamse pond,168,6
NL-HaNA,1.04.02,13377,VOC kamer Amsterdam,1744,3,30,Coffij,,ponden,2398,Waardenburg,Nicolaas van,Vlaamse pond,165,17
NL-HaNA,1.04.02,13377,VOC kamer Amsterdam,1744,3,30,Coffij,,ponden,2428,Becius,Assuerus,Vlaamse pond,167,18
NL-HaNA,1.04.02,13377,VOC kamer Amsterdam,1744,3,30,Coffij,,ponden,2430,Burt,Cornelis,Vlaamse pond,168,1
NL-HaNA,1.04.02,13377,VOC kamer Amsterdam,1744,3,30,Coffij,,ponden,2486,Deijnoot,Geleijn,Vlaamse pond,171,18
NL-HaNA,1.04.02,13377,VOC kamer Amsterdam,1744,3,30,Coffij,,ponden,2412,Bomme en Engelsz.,,Vlaamse pond,166,16
NL-HaNA,1.04.02,13377,VOC kamer Amsterdam,1744,3,30,Coffij,,ponden,4916,Six,Wed.,Vlaamse pond,340,
NL-HaNA,1.04.02,13377,VOC kamer Amsterdam,1744,3,30,Coffij,,ponden,2440,Huijen,Joost van,Vlaamse pond,161,4
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1744,11,2,Coffij,Divers,ponden,205482,Boursse en Swarte,,Vlaamse pond,15503,3
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1744,11,2,Coffij,Divers,ponden,274532,Ribaut en Zoon,Casparus,Vlaamse pond,20558,5
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1744,11,2,Coffij,Divers,ponden,29468,Macquet,Jan,Vlaamse pond,2230,14
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1744,11,2,Coffij,Divers,ponden,2390,Dirrix Willemszn.,Jan,Vlaamse pond,182,11
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1744,11,2,Coffij,Divers,ponden,4962,Bergen Willemszn.,Daniel van den,Vlaamse pond,379,
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1744,11,2,Coffij,Divers,ponden,2412,Brecht,Abraham van,Vlaamse pond,184,4
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1744,11,2,Coffij,Divers,ponden,177426,Beukelaar,Jan,Vlaamse pond,13255,19
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1744,11,2,Coffij,Divers,ponden,6418,Kok,Jacobus de,Vlaamse pond,471,9
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1744,11,2,Coffij,Divers,ponden,115274,Parker en Tetrode,Isaak en Willem,Vlaamse pond,8749,8
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1744,11,2,Coffij,Divers,ponden,2402,Bertrand,Paulus,Vlaamse pond,183,9
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1744,11,2,Coffij,Divers,ponden,12086,Kops,Pieter,Vlaamse pond,903,
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1744,11,2,Coffij,Divers,ponden,2410,Ippel,Gijsbert van,Vlaamse pond,184,2
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1744,11,2,Coffij,Divers,ponden,9716,Waardenburg,Nicolaas van,Vlaamse pond,729,8
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1744,11,2,Coffij,Divers,ponden,2486,Marcus,Salomon,Vlaamse pond,189,17
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1744,11,2,Coffij,Divers,ponden,4796,Vollenhooft,Willem,Vlaamse pond,363,19
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1744,11,2,Coffij,Divers,ponden,2458,Bergeon,Jacques,Vlaamse pond,187,15
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1744,11,2,Coffij,Divers,ponden,2450,Herklots,Gregorius,Vlaamse pond,187,3
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1744,11,2,Coffij,Divers,ponden,12218,Boudaan,Abraham,Vlaamse pond,905,8
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1744,11,2,Coffij,Divers,ponden,7290,Huijen,Joost van,Vlaamse pond,541,17
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1744,11,2,Coffij,Divers,ponden,4750,Moijse,Jan der,Vlaamse pond,365,6
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1744,11,2,Coffij,Divers,ponden,12212,Burt,Cornelis,Vlaamse pond,927,15
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1744,11,2,Coffij,Divers,ponden,2452,Walle,Hendrik van de,Vlaamse pond,187,6
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1744,11,2,Coffij,Divers,ponden,2438,Goethem,Pieter van,Vlaamse pond,188,15
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1744,11,2,Coffij,Divers,ponden,2410,Balguerie,Jacques,Vlaamse pond,184,1
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1744,11,2,Coffij,Divers,ponden,2322,Heulen,Benjamin van,Vlaamse pond,174,19
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1744,11,2,Coffij,Divers,ponden,2446,Breda,Jan van,Vlaamse pond,184,6
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1744,11,2,Coffij,Divers,ponden,7236,Boer,Thobias den,Vlaamse pond,545,5
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1744,11,2,Coffij,Divers,ponden,2326,Tack Abrahamszn.,Samuel,Vlaamse pond,175,5
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1744,11,2,Coffij,Divers,ponden,14668,Six,Wed.,Vlaamse pond,1096,3
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1744,11,2,Coffij,Divers,ponden,2438,Brouwer,Jan,Vlaamse pond,183,14
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1744,11,2,Coffij,Divers,ponden,9682,Bomme en Engelsz.,,Vlaamse pond,724,11
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1744,11,2,Coffij,Divers,ponden,4906,Elst en Goethals,Van der,Vlaamse pond,367,2
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1744,11,2,Coffij,Divers,ponden,4904,Beukelaar Mattheuszn.,Jan,Vlaamse pond,364,9
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1744,11,2,Coffij,Divers,ponden,7254,Milet,Hendrik,Vlaamse pond,541,12
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1744,11,2,Coffij,Divers,ponden,7312,Face,Jeremias van,Vlaamse pond,546,
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1744,11,2,Coffij,Divers,ponden,4698,Clerq,Cornelis de,Vlaamse pond,351,11
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1744,11,2,Coffij,Divers,ponden,2454,Herbruggen,Daniel ter,Vlaamse pond,182,7
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1744,11,2,Coffij,Divers,ponden,2458,Becius,Assuerus,Vlaamse pond,182,13
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1744,11,2,Coffij,Divers,ponden,4930,Blondel,Jan,Vlaamse pond,366,8
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1744,11,2,Coffij,Divers,ponden,7506,Berenbroek en Zoon,Arnoldus,Vlaamse pond,560,9
NL-HaNA,1.04.02,13377,VOC kamer Zeeland,1744,11,2,Coffij,Divers,ponden,2452,Nobels,Marcus,Vlaamse pond,184,15
